sentence1	sentence2	label
Despite all the hoopla over a pro-choice advocate 's confession that he had lied about the circumstances under which the procedure is generally used , only five lawmakers switched their votes from no to yes .	100 lawmakers switched their votes from no to yes upon learning that the advocate had lied about the circumstances of the procedure .	contradiction
Miller claimed the First Amendment ( right to freedom of speech and association ) rather than taking the Fifth ( right against self-incrimination ) .	The man cited the Fourth Amendment .	contradiction
The credibility of the United States working with its European partners in NATO is on the line .	NATO will collapse unless the United States works with its partners .	neutral
Pat Buchanan followed immediately behind , handing out smallpox-infected blankets and bottles of whiskey .	Pat Buchanan was walking with whiskey in his hand .	entailment
He 's chosen Meg Ryan .	Jon Doe was chosen .	contradiction
Despite huge projected increases in food production , per capita food consumption in South Asia , the Middle East , and the less-developed nations of Africa will scarcely improve or will actually decline below present inadequate levels .	African nations do not need food to survive .	contradiction
But employers are still driving , and that 's all that counts .	Employers have continued to operate motor vehicles , and that 's all that matters .	entailment
Possible Clinton had sex with her , but it was n't rape .	Clinton certainly raped her .	contradiction
Some bugs are hell to track down .	It is difficult to catch some bugs .	entailment
But they persevered , she said , firm and optimistic in their search , until they were finally allowed by a packed restaurant to eat their dinner off the floor .	They were seated at a table that they could eat at .	contradiction
( Never mind the strictest reading , which supposes that creation took a week . )	The creation apparently took a week , supposes the reading .	entailment
Barney Frank , D-Mass. , will log some of the best sound bites , while Rep .	Barney Frank is well-known for representing his constituents .	neutral
13-year-olds .	College students	contradiction
We should seek to achieve the most good or benefit , with the least harm and destruction of things that we value , he argued .	The crowd did not agree with his argument .	neutral
A new guideline , for example , may tell us to send heart surgery patients home earlier .	A new rule might suggest that we keep heart surgery patients in the hospital for as long as possible .	contradiction
Earlier this week , the Pakistani paper Dawn ran an editorial about reports that Pakistani poppy growers are planning to recultivate opium on a bigger scale because they have n't received promised compensation for switching to other crops .	Pakistani poppy growers are mad at the government .	neutral
I have a situation .	I am dealing with certain circumstances .	entailment
The notable thing for me about the Left Behind series -- beside the fact that few in the secular media have noticed that millions of Americans are busy reading books warning about the imminence of one-world government , mass death , and the return of the Messiah , is that all the Jewish characters are Christian .	The Left Behind series is about people converting to Christianity .	neutral
Despite all the hoopla over a pro-choice advocate 's confession that he had lied about the circumstances under which the procedure is generally used , only five lawmakers switched their votes from no to yes .	The lawmakers considered many other factors of the procedure to make their votes .	neutral
