sentence1	sentence2	label
Savonarola burned in Florence	Savonarola was branded a heretic and burned at the stake .	neutral
If a trace of tropical lethargy still adds to the charm in this city of sidewalk cafe , palm trees , and pedicabs , any torpor definitely ends once inside the doors of Macau 's casinos , scene of some of the liveliest gambling west of Las Vegas .	The casinos in Macau have extravagant offerings ranging from cabaret to five-star restaurants .	neutral
When Jesus was born in about 4 b.c . , Joseph and Mary escaped Herod 's paranoia by fleeing into Egypt with the new-born infant .	Jesus ' birth occurred at roughly 4 B.C .	entailment
Very few emperors were reluctant to submit to Fujiwara domination .	Fujiwara dominated many emperors and is renown for his success as a warlord .	neutral
The most popular form of shadow theater is known as Wayang Siam .	Wayang Siam is the least popular form of shadow theater .	contradiction
The tree-lined avenue extends less than three blocks to the sea .	The sea is n't even three blocks away .	entailment
Wear a nicely ventilated hat and keep to the shade in the street .	The buildings are so low that there is no shade in the streets .	contradiction
The twenty mastic villages known collectively as mastihohoria were built by the Genoese in the 14 15th centuries .	The building of the twenty mastic villages was completed in the late 15th century .	neutral
As Malaysia has moved resolutely into the modern age , it has also remained , culturally and historically , a rich , multi-layered blend of traditions wrapped up within a modern , busy economy .	Malaysia is an old country .	neutral
Massive tidal waves swept over Crete , and other parts of the Mediterranean , smashing buildings and drowning many thousands of people .	The waves came with no warning to the inhabitants .	neutral
Today it is the effects of pollution that are taking their toll on Agra 's monuments .	Agra 's monuments are being damaged by pollution .	entailment
The Cooper Building forms the heart of L.A. 's Garment District , which is located southeast of central Downtown on Los Angeles Street .	The Cooper Building is scheduled for demolition next year .	neutral
In 1654 Oliver Cromwell , Lord Protector of England , dispatched a British fleet to the Caribbean to break the stranglehold of the Spanish .	Cromwell dispatched forces to other lands as well .	neutral
Around 1500 b.c . , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization .	The Minoans did not see this coming .	neutral
This was built 15 years earlier by Jahangir 's wife , Nur Jahan , for her father , who served as Mughal Prime Minister .	Nur Jahan 's husband Jahangir served as Mughal Prime Minister .	contradiction
Designed as a series of pleasure gardens in the Italianate style in 1865 , with cascades , spectacular fountains , and rustic grottoes , an ongoing restoration hopes to bring them back to the original plan .	The ongoing restoration of the pleasure gardens requires funding .	neutral
The entrance is also home to several sculptures , including one of Carlyle , the gallery 's founding father .	The entrance is the sole home of a painting by Van Gough .	contradiction
Trial of Galileo	Trial of Galileo was open to the public .	neutral
The leaves of the papyrus were dried and used by Ancient Egyptians as a form of paper .	There was no paper-like object used by Ancient Egyptians .	contradiction
In Mumbai , both Juhu and Chowpatty beaches are , for instance , definitely a bad idea , and though the Marina beaches in Chennai are cleaner , there may be sharks .	The beaches in Chennai are very dirty .	contradiction
Loire Valley	The Valley of Loire .	entailment
The Tunnel of Eupalinos can be explored but it 's not for the claustrophobic .	The tunnel of Eupalinos is only one foot in diameter , barely large enough for a child to squeeze through .	contradiction
Along the eastern coastline are several fine beaches with perfect windsurfing conditions in their wide , shallow bays .	The shallow bays and the coastline are the worst place for windsurfing .	contradiction
In kampung workshops you can watch fantastic birds and butterflies being made of paper ( and increasingly , nowadays , of plastic , too ) drawn over strong , flexible bamboo frames .	There are no paper butterflies and birds in the kampung workshops .	contradiction
Sometimes more than one denomination shares one church .	At times a church is used by multiple faiths .	entailment
Nobody knows much about the early Etruscans .	There is no proof that early Etruscans ever existed .	neutral
On 4 5 May a mass of mud and rocks was swept down by Pelee 's White River ( Riviyre Blanche ) over a factory , killing 25 people .	Mud and rocks were swept away by the river .	entailment
Sphinxes were guardian deitiesinEgyptianmythologyandthis was monumentalprotection , standing73 m ( 240 ft ) longand20 m ( 66 feet ) high .	Sphinxes guarded people .	entailment
